Crash_ID,Damaged_Property
14945478,50 FEET OF GUARDRAIL
14945551,BUILDING (MAINTENANCE SHOP)
14945573,CINDER BLOCK WALL DAMAGE
14945683,DAMAGED ROCK WALL
14945721,CHAIN LINK FENCE
14945721,CHAIN LINK FENCE
14945721,GAS METER
14945721,LIGHT POLE
14945734,WALL DAMAGED DUE TO VEHICLE IMPACT
14945735,ROCK WALL FENCE
14945757,CURB
14946575,GUARD RAIL
14947103,UTILITY POLE/POWER LINES
14947475,MANHOLE COVER BROKEN
14947492,METAL DOOR
14947492,STOP SIGN/STREET SIGN
14947629,TWO WOODEN POLES & FENCE
14947660,GUARD RAIL
14947814,LANDSCAPING
14947818,ROCKWALL
14947852,BARRIER DAMAGE
14948014,LANDSCAPING TREE
14948083,LIGHT POLE
14949034,CEMENT GUARDRAIL
14949101,ROCKWALL
14949117,6 FEET OF ROCKWALL
14949125,DAMAGE TO SPEED LIMIT SIGN AND LANDSCAPE
14949559,CABLE BARRIER SYSTEM
14949853,25 FT STEEL GUARDRAIL
14949896,RAIL DAMAGE
14950094,RAMP FOR VEHICLES
14950326,HIGHWAY SIGN
14950326,TRAFFIC CONTROL DEVICE PEDESTRIAN C/W
14950468,BUS STOP SIGN
14950468,BUS STOP BENCH
14951308,TWO GAS METERS
14951309,CROSSWALK LIGHTS
14951332,CINDER BLOCK WALL DAMAGE
14954275,FIRE HYDRANT
14954828,2FT ROCK WALL
14954828,CHAIN LINK FENCE
14954843,ROD IRON FENCE
14954844,CONCRETE SIDEWALK
14954848,2014 WABASH TRAILER
14954848,30 FT. METAL GUARD RAIL/4 METAL POSTS
14954848,TRAFFIC SIGN
14954853,CHAIN LINK FENCE
14954894,GENIE SX  AERIAL BOOM LIFT
14954896,LIGHT POLE
14956371,WIRE DIVIDER
14956631,LOADING DOCK WALL
14957340,FENCE
14957340,PHONE WIRE BOX
14957392,BARRICADE
14957824,BUS STOP SIGN
14957824,RESIDENCE ROCK WALL
14957824,UNDERGROUND ELECTRIC BOX COVER
14957857,ELECTRIC POLE GUIDE WIRE LOOSE
14957880,METAL FENCE
14957962,"LRG CEMENT MAILBOX $2,000"
14958516,ROCKWALL/HOUSE
14958913,APARTMENT BUILDING (WALL)
14958944,PARKED BICYCLE
14958944,FRONT BUILDING WALL
14959234,MAIL BOX
14959254,ELECTRIC POLE
14959329,METAL GATE
14959399,LOOSE ELECTRIC POLE GUIDE WIRE
14959430,BIKE LANE/NO PARKING SIGNS
14959430,TIME WARNER CABLE BOX
14959865,LIGHT POLE
14960112,ROCK WALL
14960841,RAIL DAMAGE
14960842,ELECTRIC POLE
14960848,HIGH TENSION CABLE MEDIAN BARRIER
14961487,ROCK WALL & METAL FENCE
14961499,MAIL BOX
14962286,CONCRETE BARRIER
14962288,ELECTRICAL POLE
14962288,GUTTER
14962307,CEMENT BARRIER
14963397,RAIL ROAD CROSS BUCK/SIGNAL
14964046,CABLE BARRIER SYSTEM POLE
14964178,10' ROCK WALL 2' HIGH
14964404,40-50 FEET OF ROD IRON FENCE
14964484,ROCK WALL
14964485,REAR BUMPER DAMAGE
14965141,COPPER PIPE / PLUMBING
14965141,STUCCO
14965330,GUARD FENCE
14965331,APP. 10FT OF A 2FT ROCKWALL
14965488,CHAIN LINK FENCE
14965632,5 FT TELEPHONE POLE
14965980,PAINT TRANSFER TO CEMENT BARRIER
14966266,ROCK WALL WITH FENCED GATE
14966266,EL PASO ELECTRICAL POLE (WOODEN)
14966272,IRON GATE
14966272,WATER METER/FIRE HYDRANT
14966466,12FT. ROCK WALL
14966964,ROCK WALL
14967110,50 FT METAL GUARD RAIL
14968197,GUIDE WIRES
14968309,CHAIN LINK FENCE AND CEMENT ROCK WALL
14968312,6208 LONDON BRIDE STRUCTUAL DAMAGE
14968496,SIGN
14968504,RESIDENCE/TRAILER
14968506,CHAIN LINK FENCE
14968507,FIRE HYDRANT KNOCKED DOWN
14968682,MAILBOX
14970079,FENCE
14970383,DAMAGE TO MAILBOX
14971080,FENCE BENT
14971099,FRONT YARD/ MAILBOX
14971099,ROOF DAMAGE/ HOUSE DAMAGE
14971295,CHAINLINK FENCE
14971470,LAND SCAPING
14971496,AT&T BOX
14971498,DAMAGED BUILDING
14971506,RESIDENCE STRUCTURE
14971506,TV STAND
14971506,TV ANTENNA
14971506,IPAD
14971506,42 IN VIZIO TV
14971506,LAMP
14971828,ROD IRON FENCE
14972245,STREET SIGN
14972245,FENCE DAMAGE
14972252,YEILD SIGN
14972741,CONCRETE BARRIER
14972812,CONCRETE SUPPORT COLUMN
14972841,METAL LIGHT POST
14972929,FENCE
14972929,ROCK WALL
14973011,BUSINESS WINDOW/WALL
14974186,15 FEET OF ROCK WALL
14974445,FENCE WAS BROKEN
14974456,TRAFFIC CONTROL STOP SIGN
14974488,ROCKWALL
14974572,ELECTRIC WHEEL CHAIR
14974717,LIGHT POLE
14976438,$500 IN LANDSCAPING
14976442,LIGHT POLE
14977049,STEEL GAURD RAILS
14977072,NEIGHBORHOOD WATCH SIGN
14977335,PINE TREES
14977792,BROKEN ROCK WALL
14977822,SMALL TRAFFIC SIGN $700
14977901,LANDSCAPING AND BUSH
14977901,HANDICAP SIGN
14977903,WOODEN LIGHT POLE
14977908,BROKEN WALL
14977930,CROSSWALK SIGNAL
14977960,BRICK WALL DAMAGED
14979425,6 FT OF ROCK WALL
14979937,ROCK WALL
14979982,ROCK & CEMENT WALL A MP33
14980486,HOSES FROM GAS VACUMN
14980555,LIGHT POLE
14980583,METAL CHAIN LINK FENCE AND POST
14980583,CITY OF SOCORRO GUARD RAIL
14980665,CEMENT WALL
14980971,ROCK WALL
14980971,ELECTRIC POLE
14981009,LIGHT POST
14981043,CABLE BARRIER POSTS
14983414,"ROCK WALL $1,500"
14983414,"ROD IRON GATE $3,500"
14983988,6 STEEL GUARD RAIL
14984045,BRIDGE SUPPORT COLUMN
14984158,GUARDRAIL
14984158,BUS STOP BENCH
14984158,BUS STOP SIGN
14984289,HOUSE
14984411,3 FOOT ROCKWALL
14984642,ELECTRIC UTILITY POLE
14984660,FRONT OF HOME DAMAGE
14984816,"50 FT STEEL GUARDRAIL, 10 WOODEN POLES"
14985302,2 FT. CEMENT WALL
14985310,7X5 IRON FENCE
14985451,GUARDRAIL
14986013,BRICK WALL
14986013,RESIDENCE WALL
14986015,HAZMAT SIGN
14986254,NONE
14987383,ROCK WALL
14987597,TELEPHONE BOXES
14987750,CROSSWALK LIGHT POLE
14987750,ROCK WALL
14987771,BRICK MAIL BOX
14987825,GAS PUMPS 1 & 2
14987825,AIR COMPRESSOR
14988891,GUARD RAIL
14989096,GAS PUMP
14989687,BARBE WIRE FENCE
14989779,GAURD RAIL
14989781,GAURD RAIL
14989831,DAMAGED GAS METER/ DAMANGED STREET SIGN
14989931,FIRE HYDRANT
14990000,STOP SIGN
14990010,ROCK WALL AND PINE TREE
14990620,FIRE HYDRANT
14990893,SUBWAY RESTAURANT
14991232,SCHOOL PARKING LOT GATE
14991502,FIRE HYDRANT
14991502,CONCRETE STAIRS
14991760,PARKED TRAILER
14991764,DAMAGED ROCKWALL
14991765,CEMENT BARRIERS DAMAGED
14992130,WALL DAMAGE
14992909,TREE AND SURROUNDINGS
14992909,STOP SIGN
14994067,BARBWIRE FENCE
14995026,BUILDING WALL
14995026,CLAY FLOWER POT
14995026,HANDICAP PARKING SIGN
14995080,2 STREET SIGNS
14995190,FRQ1
14995749,LIGHT POLE
14996666,TELEPHONE POLE
14996849,MEDIAN DIVIDER  CABLE
14997286,LIGHT POLE
14997462,CURB
14997469,GUARDRAIL
14998285,BENT GUARDRAIL
14998831,TRAFFIC SIGN
14998831,SIGNAL LIGHT POLE
14998840,RESIDENCE
14999051,STOP SIGN AND POLE
14999051,ROCKWALL
14999067,ROADWAY GUARDRAIL
14999312,ROCKWALL DAMAGE
14999350,REAR DRIVER SIDE PANEL
14999350,PASSENGER SIDE FRONT PANEL
14999464,BROKEN ARROW BOARD
14999483,FENCE
15000057,SIGNAL LIGHT
15000070,SPEED LIMIT SIGN
15000952,GAS METER
15000952,WIRE FENCE
15000952,WIRE FENCE
15000972,SMALL ROCK WALL
15000973,STUCCO WALL
15001033,GUARD RAIL
15001035,ROCK WALL
15001035,SOLAR RADAR POLE
15001039,OVERHEAD LIGHT POLE
15001042,POWER LINES
15001042,CHAINLINK FENCE
15002593,STRUCTURE DAMAGE
15002938,POLE
15003051,STOP SIGN:POLE
15003051,TWO STREET SIGNS(SAIGON/WEDGEWOOD)
15003108,GUARDRAIL DAMAGE SUNLAND PARK EXIT WB
15003205,ROCK WALL FENCE
15003613,MAILBOX
15003844,TWO SIGNS AND POLE
15003849,ELECTRIC POLE
15004007,FENCE DAMAGE
15004007,FENCE DAMAGE
15004381,ROCK WALL
15004383,GUARD RAIL
15004417,"CHAIN LINK FENCE / $3,000"
15004417,"WOODEN  POLE / $2,000"
15004417,CONCRETE WALL/ $100
15004417,NO PARKING TXDOT SIGN / $700
15004422,SEVERE DAMAGE TO FENCE
15004443,ROCKWALL
15004564,MAILBOX
15004565,DAMAGED  GUARD FENCE
15004694,SPEED LIMIT STREET SIGN
15005030,DAMAGED  METAL RAIL
15005030,DAMAGED YIELD SIGN
15005238,GUARD RAIL DAMAGE
15005240,CABLE POWER SUPPLY CABINET
15005289,GUARD RAIL
15005309,"18X18 DRYWALL/WALL $10,000"
15005309,"60 FT. CHAIN LINK FENCE $2,00"
15005315,20 FEET OF GUARDRAIL
15005617,POLE/BUTTON/PEAD HEAD
15005627,CONRETE WALL
15006259,TREE
15006259,ELECTRIC CONCRETE PANELS
15007728,FENCE
15008113,ELECTRIC LINE POLE
15008612,ROCK WALL
15008897,CRASH CUSHION STEEL MODULAR
15008898,TELEPHONE POLL
15008898,BRICK WALL MINOR DAMAGE
15009996,ROCK WALL
15010021,INSIDE SHOP
15010055,ROCK WALL
15010063,STREET SIGN
15010073,LIGHT POLE
15010394,STREET LIGHT POLE
15010401,ROCK WALL
15010429,TREES
15010739,SPEED LIMIT AND CURVED ROAD SIGN
15010751,BRICK WALL/FENCE
15010751,STREET SIGN
15012805,SIGNAL POLE
15012821,ROCK WALL
15012894,STREET/STOP SIGN
15013257,LIGHT POLE
15013257,TIME WARNER CABLE BOX
15013689,ROCK WALL
15013690,STOP SIGN
15013690,ROCK WALL WITH FENCE
15013702,PROPERTY FENCE
15014023,CONCRETE BARRIER
15014063,CONCRETE BARRIER
15014092,LIGHT POLE
15014634,ELECTRICAL POLE TENSION WIRE
15014808,"FENCE, CHAIN LINK"
15015131,TURN RIGHT ONLY SIGN
15015511,PEDESTRIAN PUSH BUTTON
15015559,MAIL BOXES
15015767,GUARD RAIL
15016485,ROCK WALL
15017286,DAMAGED FENCE
15017286,DAMAGED STOP SIGN
15017816,CONCRETE BARRIER
15018210,CHURCH SIGN (BRICK)
15018419,DAMAGE TO 30 FOOT SECTION OF FENCING
15018676,PARK BENCH
15018858,COUPLE BUSHES & LANDSCAPING
15018935,NO PARKING SIGN
15019388,UTILITY POLE
15019501,CANAL BARRICADE
15019697,TREE HIT BY VEHICLE.
15019944,ROAD SIDE SIGN
15020123,EPEC POWER POLE
15020400,BARB WIRE FENCE/ 8 POLES
15020403,500FT CABLE BARRIER
15020500,ROCK WALL
15020501,DAMAGE ROCK WALL
15020855,CHAIN LINK FENCE 15 FEET
15020887,STOP/STREET SIGN
15022123,ELECTRIC POLE
15022123,TRAFFIC SIGN
15022271,PLASTIC CRASH BARRIERS
15022808,CHAIN LINK FENCE AND DECORATIVE ROCK
15023061,LAND SCAPING AND GARAGE AREA
15023457,WOODEN POLE
15023877,DAMAGED ROCKWALL
15024772,FRONT LEFT BUMBER AND PASSENGER DOOR
15026112,MILE MARKER SIGN
15026359,GUARDRAIL
15026536,WOODEN LIGHT POLE
15026539,TXDOT SIGN/ $700
15027942,ROCK WALL
15027983,ROCK WALL   $1500
15028197,POLE BARRIERS
15028208,CHAIN LINK FENCE/WATER PIPE
15028818,15 YARD OF CHAIN LINK FENCE AND TREE
15028819,WOOD MOULDINGS
15028870,GARAGE DOOR
15028882,2 PARKING METERS
15028882,NO STOPPING OR STANDING SIGN
15029087,FIRE HYDRANT
15029970,"BROKEN ""PEDESTRIAN"" PUSH BUTTON"
15030268,20 FT WIRE GUARD RAILS
15030336,ELECTRIC CONCRETE BOX
15030350,"50 FT CHAIN LINK FENCE, 5 METAL POLES"
15030458,LANDSCAPING
15030682,CHAIN LINK FENCE -60 FT
15030900,SCHOOL POST SIGN
15032362,GUARD RAIL DAMAGE
15032399,WHEEL CHAIR CARRIER
15032745,GAS METER
15033041,FRONT LANDSCAPE $1000
15033043,DAMAGE FIRE HYDRANT
15033044,ROCKWALL DAMAGED
15033048,CEMENT BARRIER
15033049,RETAINING CABLES 30 YDS
15033111,BUS STOP BENCH
15033237,15 FT CHAIN LINK FENCE
15033282,SLIGHT DAMAGE TO WOODEN ELECTRICAL POLE
15033282,HANDICAP RAMP RAIL AND CHAIN LINK FENCE
15033946,CONCRETE POLE
15033959,ELECTRIC BOX
15034008,3 BUSHES $250
15034008,FLOWER BED $500
15034008,BUILDING WALL 4X20 $500
15034410,TELEPHONE UTILITY JUNCTION
15034502,10 FT OF GUARD RAIL
15034505,DAMAGED FENCE
15035111,ROCK WALL
15036032,UTILITY POLE
15036318,CHILDREN CROSSING SIGN
15036318,CHAIN LINK FENCE
15036789,SPEED LIMIT SIGN
15037141,LINE POST
15037458,5 METAL POSTS / 18 YARDS METAL RAILING
15039295,LIGHT POLE DAMAGED
15039883,ROCK WALL DAMAGED
15040008,"PED XING SIGN, TRAFFIC SIGNAL POLE"
15040011,"METAL POSTS,WIRE CABLES"
15040204,TXDOT POLES
15040207,"DAMAGED SUNMETRO BUS BENCH $1,000"
15040335,GLASS WINDOW / BUILDING STRUCTURE
15040939,WROUGHT IRON FENCE
15041028,ROCK WALL ON PROPERTY DAMAGED
15041028,CEMENT BASE CIRCLING BUSH DAMAGED
15041040,LIGHT POLE
15041056,SIGN POLE
15041058,TRANSFORMER
15041359,SIGNAL POLE
15041359,SIGNAL ARM
15041470,GUARD RAIL & WOODEN POLE
15042067,TRAFFIC CONTROL DEVICE/CROSSWALK SIGN
15042073,ROCK WALL  / ROD IRON / ELECTRICAL
15042076,MAILBOX ($200)
15042694,"80 FT CABLE , STEEL POSTS"
15043806,FENCE
15043806,GAS METER
15043883,CINDER BLOCK WALL AND ALUMINUM MAILBOX
15044207,LAND SCAPING
15044360,GUARD RAIL
15044451,ROCK WALL SMASHED
15044463,RESTAURANT
15044659,100 FEET GUARD RAIL
15045286,CONCRETE BARRIER
15045686,METAL POLE
15045721,GARAGE
15045926,APARTMENTS/WALLS
15046143,PEDESTRIAN PUSH BUTTON STANDARD
15046423,ROCK WALL
15046883,APPOX. 100 FT OF CHAIN LINK FENCE WITH P
15046926,DAMAGED GAS METER
15046928,CONCRETE BARRIER/NONE
15046931,CONCRETE CURB
15047112,CEMENT POLE
15047392,WHITE POLE $500.00
15047461,2 TREES
15047578,KEEP RIGHT SIGN
15047592,GUARDRAIL IS SCRATCHED AND SLIGHTLY BENT
15047890,GUARD RAIL CUSHION
15049194,EXTRUDER TERMINAL
15049194,LARGE SIGN ASSEMBLY
15049194,GUARD FENCE
15049668,ROCK WALL / ROUGHT IRON / DECORATIVE FOU
15049779,UNKNOWN
15049799,BENT FENCE
15049858,MOTORIZED WHEEL CHAIR
15051980,STOP SIGN / STREET NAME SIGN
15051985,DAMAGED LIGHT POLE 30FT
15052016,CHAIN LINK FENCE
15052139,POWER LINE POLE
15052411,CABLE BARRIER
15052437,TRAFFIC SIGNAL
15052437,ELECTRIC POLE
15052437,FENCE
15052437,TREE
15052729,SELF MADE BLACK UTILITY TRAILER
15053119,METAL BUS STOP BENCH
15053119,BUS STOP SHELTER
15054056,MEDIAN CABLE BARRIER
15054296,FIRE LANE SIGN
15054300,ROCK WALL
15054304,YIELD SIGN KNOCKED DOWN
15055012,ROCK WALL /TREE
15055053,ELECTRICAL LIGHT POLE
15055913,ROCKWALL
15066944,40' OF FENCE AND POLE
15067482,4 CABLE GUARD RAIL POST
15067520,METAL WALL BUILDING  OUTTER/INNER
15067531,STUCCO WALL
15067583,MAIL BOX
15067996,FREEWAY COLUMN
15068195,120 FEET OF CHAIN LINK FENCE
15068294,CHAIN LINK FENCE
15068326,TEMPORARY STOP SIGN
15068526,STREET LIGHT POLE
15068526,STREET SIGN
15068726,15FT METAL GUARDRAIL
15068857,CHAIN LINK FENCE/PINE TREE
15068857,BRICK PLANTER/PLANTS
15069526,TRAILER
15069604,35 FEET OF MEDIAN DAMAGE
15069652,MAILBOX
15070168,GUARD RAIL
15070365,PALM TREE
15070502,LIGHT POLL
15070625,CONCRETE TO IRRIGATION CANAL
15070625,ELECTRICAL POLE
15071521,LT REAR QTR PANEL
15071653,CHAIN LINK FENCE
15071662,CITY FIRE HYDRANT
15071679,FENSE AND A/C UNITS
15072517,ROCK WALL
15072605,ROCK WALL
15076713,STREET POLE
15076748,USPS MAILBOX
15076755,CHIP PAINT ON WALL
15076760,CONCRETE BARRIER
15076762,STREET SIGN
15076800,UTILTY BOX
15076973,WINDOW DAMAGE
15076973,TRAFFIC SIGN
15077851,CHAIN LINK FENCE
15077913,WOODEN LIGHT POLE
15078485,BIKE RACK
15078541,RIPPED LIGHT POLE OUT OF GROUND
15078599,CHAIN LINK FENCE
15078921,CEMENT BARRIER
15079260,GAS PUMP HANDLE
15079264,10' OF GUARDRAIL
15079354,PEDESTRIAN GUARD RAIL
15079354,STOP SIGN
15079354,1 WAY SIGN
15079354,TRAFFIC CIRCLE SIGN (ROUND ABOUT)
15079777,DAMAGED FENCE
15079777,STOP SIGN/ STREET SIGN KNOCKED DOWN
15079942,ROCK WALL
15080382,TREE
15080839,ROD IRON FENCE
15080842,ELECTRIC POLE
15080987,ROCKWALL
15081065,TRI-WIRE
15081068,LIGHT POLE
15081080,TREE/ ROCKWALL
15081080,TREE/ ROCKWALL
15081288,CONCRETE CEMENT BARRIER
15083398,STOP SIGN
15083505,ROCK WALL
15083508,TWO STREET SIGNS
15084804,TEXAS GAS METER
15085118,ROCK WALL
15085122,BLD  DAMAGE/MICHELLE'S BEAUTY SALON
15085243,RESIDENTIAL UTILITY CONNECTIONS
15085243,RESIDENTIAL UTILITY BOX AND SIDING
15085243,ELECTRICAL POLE AND POWERLINES
15085552,APPOXIMATELY 45 FEET OF ROCKWALL
15085553,"EXTRUDER TERMINAL ($2,500.00)"
15085553,9 FEET OF GUARDRAIL ($315.00)
15085554,CURB
15085677,LIGHTED SIGN
15085930,PEDESTRIAN CONTROL SIGNAL LIGHT
15085930,LANDSCAPING BUSHES
15086209,5'X7' METAL SIGN
15086393,CITY ROAD LIGHT POLE
15086530,ICE BOX
15086673,PARKED TRAILER
15086673,STRUCTURAL DAMAGE TO STUDIO 6 HOTEL
15086698,METAL GUARDRAIL
15086710,LIGHT POLE
15086710,TENSION CABLE
15087110,PLASTIC GUARD BARRELLS
15087335,CENTER MEDIAN  ROCK WALL
15087808,SIGN AND POLE
15088226,45FT. STEEL RAILING W/WOODEN POSTS
15088312,ROCK WALL
15088338,WROUGHT IRON FENCING
15089015,MAIN ENTRANCE
15089700,DAMAGED CHAIN LINK FENCE
15089764,TELEPHONE SYSTEM BOX
15089764,FIRE HYDRANT
15089770,BUSINESS SIGN (EL PASO EYECARE)
15089770,WROUGHT IRON GATE W/CONTROL BOX
15089770,BLDING STRUCTURAL WALL (SOUTH WALL)
15090105,AWNING
15090105,FRONT FENCE DAMAGE
15091129,FENCE
15092082,BRICK MAIL BOX
15092683,CHAIN LINK FENCE
15092695,STOP SIGN AND POLE
15092714,GUARD RAIL
15092717,GAS METER
15092717,ROCK WALL
15092734,ELECTRIC POLE
15092760,GUARD RAIL
15093083,WIRE BARRIER CABLE
15093110,LIGHT POLE
15093541,LINKED FENCE AND DOOR
15093541,CEMENT WALL
15093541,TRAFFIC SIGN
15093561,UTILITY POLE
15093561,STOP SIGN
15093877,ROCK WALL
15094116,CRASH CUSHION
15094197,LIGHT POLE
15094197,STEEL POLE\WIRE
15094399,WOOD POLE/HIGH VOLTAGE WIRES
15094457,DESTROYED MAIL BOX
15094461,15 FT OF CINDER BLOCK WALL DAMAGE
15094476,AUTO GATE
15094569,TENSION CABLE BARRIER
15094772,ROCK WALL
15094773,GAURDRAIL DAMAGE
15094779,RIGHT SHOULDER GUARDRAIL DAMAGE
15096052,15 FEET CHAIN LINK FENCE
15096135,CONCRETE DIVIDER
15096358,ELECTIC POLE
15096358,CROSS WALK POLE
15096533,BLACK IRON ROD GATE
15096622,SUSTAINING PILAR
15096625,STREET  LIGHTS POLE
15096625,TRAFFIC SIGNAL POLE
15096676,STEEL BARRIER
15096677,TREE
15098867,GUARD FENCE
15099125,ROCK WALL
15099525,"BUILDING DAMAGE, $5000"
15099665,TIME WARNER CABLES
15099893,PED X WALK SIG
15100039,RED LIGHT CAMERA
15100195,DAMAGED ROCK WALL
15100195,DAMAGED ELECTRIC POLE
15100196,LEFT BACK FENDER
15100197,GAS METER
15100197,ROCK WALL
15100265,WOODEN ROAD BARRIER
15100265,LANDSCAPE
15100930,ROCK WALL
15100980,LEFT TURN SIGNAL
15100986,ROCKWALL
15101003,LANDSCAPE
15101004,LANDSCAPE AND BUSHES
15101863,CEMENT WALL FIXTURE
15102123,GUARD RAIL AND CONCRETE
15102137,NO PARKING SIGN $250
15102137,ROD IRON FENCE $500
15102256,DAMAGE TO RIGHT BACK AND LEFT FRONT
15102256,LEFT BACK OF VEHICLE
15102256,LEFT FRONT OF VEHICLE
15102756,32 FT. CHAIN LINK FENCE
15103081,CHAIN LINK FENCE DAMAGED (50FT)
15103124,50 FT CHAIN LINK
15103124,MAIL BOX
15104683,MANHOLE COVER
15104907,STEEL LIGHT POLE
15105026,GUARDRAIL SECTIONS / POSTS
15105108,GUARD RAIL DAMAGE
15105416,ROCK LANDSCAPE
15105417,APPROX. 40 FEET OF CHAIN LINK FENCE
15105714,CHAIN LINK FENCE
15106103,MONGOOSE BIKE
15106454,CEMENT BARRIER
15106569,CHAIN LINK FENCE
15107331,CEMENT WALL
15108099,BROWN WOODEN STREET SIGN
15108343,UTILITY POLE
15108426,LIGHT POLE
15108471,UTIITY POLE
15108472,CEMENT BARRIER OF CANAL BANK
15108475,METAL FENCE
15108496,SILVER FENCE
15109220,FENCE TO RESIDENCE
15109690,40 FT OF WOOD  FENCE
15109690,100 FT OF CHAIN LINK FENCE
15109829,SMALL PALM TREE
15109989,CENTER MEDIAN RAILS
15110271,ROCK WALL AND FENCE
15110296,ROCK WALL / FENCE
15110298,WOODEN ELECTRICITY POLE
15110311,CONCRETE BARRIER $500
15110865,METAL GATE DENTED
15111112,CONCRETE MAIL BOX
15111123,PINE TREE
15111123,AT&T BOX
15111123,CABLE BOX
15111569,WOODEN ELECT. POLE
15111573,ROCK WALL
15111649,TRIFFIC SIGN
15111766,YIELD STREET SIGN
15112189,ROCK WALL
15112242,35 MPH SIGN
15112544,BUILDING WALL
15112631,4 WOODEN BARRIER POLES
15112764,ELECTRICAL POLE
15112788,LIGHT POLE $2500
15112788,STOP SIGN AND STREET SIGNS $500
15112865,SCRAPED WOODEN POLE
15112889,COMMUNITY MAILBOX
15112947,ROCK WALL WROUGHT  IRON GATE
15113324,WIRE FENCE
15113357,5 FEET OF WROUGHT IRON GATE
15113357,2 TREES
15113568,ROCK WALL
15113708,FRONT CHAIN LINK FENCE
15113727,GUARD RAIL
15113751,GARAGE DOOR/FRAME
15113751,FRONT YARD/LANDSCAPING
15114425,CABLE POST
15114981,GREEN METAL MAILBOX
15115124,FENCE
15115347,ROCK WALL
15115490,CONCRETE MAILBOX
15115524,DAMAGE GARAGE DOOR
15115857,32 TIRES AND RIMS
15115986,DAMAGE BUSINESS WALL
15116237,CONCRETE BARRIER
15116274,WARNING SIGN
15116299,DRIVE THRU OVERHANG
15116314,STOP SIGN
15117940,GUARD RAIL
15118002,PEDESTRIAN LIGHT/ TRAFFIC CONTROL BOX
15118310,OVERSIZE VEHICLE
15118310,PEDESTRIAN SIGNAL
15118364,MAILBOX
15118686,WATER BOX
15118781,ROCK WALL & GATE KNOCKED DOWN
15118783,ROCK WALL
15119665,"TRAFFIC CONTROL SIGNAL LIGHT, POLE ETC.."
15119914,GUARD RAIL DAMAGE
15120189,RED LIGHT CAMERA
15120312,ROCKWALL AND HOUSE
15120404,TRAFFIC LIGHT
15120405,ROCK WALL
15120474,FENCE
15120480,GAS METER
15121137,STOP SIGN
15122162,OVERHEAD LIGHT POLE W/FOUNDATION
15122360,LIGHT POLE
15122363,WOODEN POLES
15122364,CABLE DIVIDER
15122364,METAL GUARD RAIL
15122366,LANDSCAPING/BUSH
15122379,PALM TREE
15122385,DAMAGED CONCRETE ON DRIVEWAY
15122385,DAMAGED BRICK
15122385,DAMAGED AT@T CABLE BOX
15122385,DAMAGED PALM TREE
15122389,CITY SPEED SIGN
15123815,DAMAGE TO CABLE BARRIER
15123827,SIGNAL LIGHT
15123876,FIRE HYDRANT #6044
15124025,"TXDOT GUARD RAIL/ $5,650"
15124027,15 FT OF ROCK WALL
15124035,GUARD RAIL AND POLE
15124036,WOOD ELECTRICAL POLE
15124574,"LIGHT POLE $3,500.00"
15124615,30' OF GUARDRAIL
15124708,DAMAGED/500 REDD/800 THORN
15124873,TELEPHONE POLE
15124897,CABLE BARRIER SYSTEM / POLES
15124920,EXTRUDER TERMINAL
15125055,CENTER POST
15125590,LUMINAIRE
15125741,CABLE BARRIER SYSTEM
15125815,ROCK WALL/TREE
15126260,30 FEET CHAIN LINK FENCE
15126490,HOLE ON BASE OF LUMINAIRE POLE
15126604,SIGNAL LIGHT
15126904,STOP SIGN
15126904,ROCKWALL
15126989,ELECTRICAL BOXES
15126989,LANDSCAPING
15128457,SHRUBBERY
15128458,WOOD FENCE 10 FEET
15128458,MULITI SIGN MOUNT
15129958,CENTER CONCRETE BARRIER
15129960,CONCRETE BARRIER
15131633,STEEL GREEN STREET LIGHT/POLE
15131641,LARGE SHRUB & BRICK BOUNDARY
15131642,TEMPORARY ROAD WARNING SIGN
15131841,APARTMENT BUILDING DAMAGE
15131841,GAS PIPE LINE
15132074,METAL MAILBOX
15132078,5 BUILDINGS/SHEDS
15132102,LIGHT POLE
15132170,TREES AND SHRUBS
15132275,GUARD RAIL 20 FEET
15132281,CHAIN LINK FENCE
15132421,ROCKWALL WAS DAMAGED
15132441,CONCRETE SIGN
15132471,BRICK PILLAR
15132602,ROD IRON DOOR/ GLASS DOOR
15132602,ROCK WALL
15133092,GUARD FENCE
15133786,FIRE HYDRANT
15133938,LANDSCAPE BUSH AND DECORATIVE BRICK
15134213,DAMAGED TREES
15134451,HOLE IN WALL
15134466,CHAIN LINK FENCE
15134523,2 FOOT HIGH ROCK WALL
15135379,ROCK WALL DESTROYED
15135845,LIGHT POLE
15136042,MAIL BOX
15136042,CABLE WIRE
15136505,LANDSCAPING ON MEDIAN
15136724,ELECTRIC CROSS WALK SIGN
15136978,STOP SIGN
15137265,WIRE ROPE SAFTER BARRIER
15137584,30 FEET OF CHAIN LINK FENCE
15137586,LANDSCAPING DAMAGE
15137898,WORK ZONE CRASH ATTENUATOR
15138125,YIELD SIGN
15138129,TRAFFIC LIGHT
15138134,CURVE  / TREES / BUSHES
15138199,STREET SIGHN
15138213,WATER BOX
15139491,CANOPY SUPPORT  BEAM
15139732,MAIL BOX
15139965,TREE/ LANDSCAPE/ ROCK
15140719,BUILDING CINDER BLOCK WALL AND WINDOW
15140722,CONCRETE BARRIER
15140731,60' OF ROCK WALL/WROUGHT IRON FENCE
15140737,WATER LINE PIPE
15140825,BUILDING STRUCTRAL DAMAGE
15141060,GUARDRAIL
